date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:13:36	1442/1442	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:48:13%20GMT	https://quanticalabs.com/CleanMate/Template/images/prettyPhoto/light_rounded/btnPrevious.png	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/prettyPhoto/light_rounded/btnPrevious.png	(from https://quanticalabs.com/CleanMate/Template/style/prettyPhoto.css)
18:13:37	4076/4076	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:47:43%20GMT	https://quanticalabs.com/CleanMate/Template/images/prettyPhoto/dark_rounded/sprite.png	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/prettyPhoto/dark_rounded/sprite.png	(from https://quanticalabs.com/CleanMate/Template/style/prettyPhoto.css)
18:13:37	130/130	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:47:40%20GMT	https://quanticalabs.com/CleanMate/Template/images/prettyPhoto/dark_rounded/contentPattern.png	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/prettyPhoto/dark_rounded/contentPattern.png	(from https://quanticalabs.com/CleanMate/Template/style/prettyPhoto.css)
18:13:37	1411/1411	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:47:37%20GMT	https://quanticalabs.com/CleanMate/Template/images/prettyPhoto/dark_rounded/btnNext.png	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/prettyPhoto/dark_rounded/btnNext.png	(from https://quanticalabs.com/CleanMate/Template/style/prettyPhoto.css)
18:13:37	1442/1442	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:47:39%20GMT	https://quanticalabs.com/CleanMate/Template/images/prettyPhoto/dark_rounded/btnPrevious.png	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/prettyPhoto/dark_rounded/btnPrevious.png	(from https://quanticalabs.com/CleanMate/Template/style/prettyPhoto.css)
18:13:38	2545/2545	---M--	200	added ('OK')	image/gif	date:Wed,%2016%20Aug%202017%2010:47:42%20GMT	https://quanticalabs.com/CleanMate/Template/images/prettyPhoto/dark_rounded/loader.gif	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/prettyPhoto/dark_rounded/loader.gif	(from https://quanticalabs.com/CleanMate/Template/style/prettyPhoto.css)
18:13:38	2545/2545	---M--	200	added ('OK')	image/gif	date:Wed,%2016%20Aug%202017%2010:47:49%20GMT	https://quanticalabs.com/CleanMate/Template/images/prettyPhoto/dark_square/loader.gif	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/prettyPhoto/dark_square/loader.gif	(from https://quanticalabs.com/CleanMate/Template/style/prettyPhoto.css)
18:13:38	3507/3507	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:47:50%20GMT	https://quanticalabs.com/CleanMate/Template/images/prettyPhoto/dark_square/sprite.png	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/prettyPhoto/dark_square/sprite.png	(from https://quanticalabs.com/CleanMate/Template/style/prettyPhoto.css)
18:13:38	1411/1411	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:47:45%20GMT	https://quanticalabs.com/CleanMate/Template/images/prettyPhoto/dark_square/btnNext.png	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/prettyPhoto/dark_square/btnNext.png	(from https://quanticalabs.com/CleanMate/Template/style/prettyPhoto.css)
18:13:39	1442/1442	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:47:46%20GMT	https://quanticalabs.com/CleanMate/Template/images/prettyPhoto/dark_square/btnPrevious.png	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/prettyPhoto/dark_square/btnPrevious.png	(from https://quanticalabs.com/CleanMate/Template/style/prettyPhoto.css)
18:13:39	3507/3507	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:48:22%20GMT	https://quanticalabs.com/CleanMate/Template/images/prettyPhoto/light_square/sprite.png	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/prettyPhoto/light_square/sprite.png	(from https://quanticalabs.com/CleanMate/Template/style/prettyPhoto.css)
18:13:39	1411/1411	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:48:19%20GMT	https://quanticalabs.com/CleanMate/Template/images/prettyPhoto/light_square/btnNext.png	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/prettyPhoto/light_square/btnNext.png	(from https://quanticalabs.com/CleanMate/Template/style/prettyPhoto.css)
18:13:39	1442/1442	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:48:19%20GMT	https://quanticalabs.com/CleanMate/Template/images/prettyPhoto/light_square/btnPrevious.png	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/prettyPhoto/light_square/btnPrevious.png	(from https://quanticalabs.com/CleanMate/Template/style/prettyPhoto.css)
18:13:39	4227/4227	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:48:10%20GMT	https://quanticalabs.com/CleanMate/Template/images/prettyPhoto/facebook/sprite.png	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/prettyPhoto/facebook/sprite.png	(from https://quanticalabs.com/CleanMate/Template/style/prettyPhoto.css)
18:13:40	142/142	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:48:07%20GMT	https://quanticalabs.com/CleanMate/Template/images/prettyPhoto/facebook/contentPatternTop.png	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/prettyPhoto/facebook/contentPatternTop.png	(from https://quanticalabs.com/CleanMate/Template/style/prettyPhoto.css)
18:13:40	137/137	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:48:05%20GMT	https://quanticalabs.com/CleanMate/Template/images/prettyPhoto/facebook/contentPatternLeft.png	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/prettyPhoto/facebook/contentPatternLeft.png	(from https://quanticalabs.com/CleanMate/Template/style/prettyPhoto.css)
18:13:40	136/136	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:48:06%20GMT	https://quanticalabs.com/CleanMate/Template/images/prettyPhoto/facebook/contentPatternRight.png	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/prettyPhoto/facebook/contentPatternRight.png	(from https://quanticalabs.com/CleanMate/Template/style/prettyPhoto.css)
18:13:40	2545/2545	---M--	200	added ('OK')	image/gif	date:Wed,%2016%20Aug%202017%2010:48:09%20GMT	https://quanticalabs.com/CleanMate/Template/images/prettyPhoto/facebook/loader.gif	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/prettyPhoto/facebook/loader.gif	(from https://quanticalabs.com/CleanMate/Template/style/prettyPhoto.css)
18:13:41	845/845	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:48:02%20GMT	https://quanticalabs.com/CleanMate/Template/images/prettyPhoto/facebook/btnNext.png	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/prettyPhoto/facebook/btnNext.png	(from https://quanticalabs.com/CleanMate/Template/style/prettyPhoto.css)
18:13:41	828/828	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:48:03%20GMT	https://quanticalabs.com/CleanMate/Template/images/prettyPhoto/facebook/btnPrevious.png	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/prettyPhoto/facebook/btnPrevious.png	(from https://quanticalabs.com/CleanMate/Template/style/prettyPhoto.css)
18:13:41	142/142	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:48:04%20GMT	https://quanticalabs.com/CleanMate/Template/images/prettyPhoto/facebook/contentPatternBottom.png	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/prettyPhoto/facebook/contentPatternBottom.png	(from https://quanticalabs.com/CleanMate/Template/style/prettyPhoto.css)
18:13:41	227/227	---M--	200	added ('OK')	image/gif	date:Wed,%2016%20Aug%202017%2010:48:08%20GMT	https://quanticalabs.com/CleanMate/Template/images/prettyPhoto/facebook/default_thumbnail.gif	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/prettyPhoto/facebook/default_thumbnail.gif	(from https://quanticalabs.com/CleanMate/Template/style/prettyPhoto.css)
18:13:42	2545/2545	---M--	200	added ('OK')	image/gif	date:Wed,%2016%20Aug%202017%2010:48:15%20GMT	https://quanticalabs.com/CleanMate/Template/images/prettyPhoto/light_rounded/loader.gif	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/prettyPhoto/light_rounded/loader.gif	(from https://quanticalabs.com/CleanMate/Template/style/prettyPhoto.css)
18:13:44	363983/363983	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2010:46:43%20GMT	https://quanticalabs.com/CleanMate/Template/images/backgrounds/images/image_1.jpg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/backgrounds/images/image_1.jpg	(from https://quanticalabs.com/CleanMate/Template/style/style.css)
18:13:45	305541/305541	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2010:46:57%20GMT	https://quanticalabs.com/CleanMate/Template/images/backgrounds/images/image_5.jpg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/backgrounds/images/image_5.jpg	(from https://quanticalabs.com/CleanMate/Template/style/style.css)
18:13:45	15079/15079	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:47:01%20GMT	https://quanticalabs.com/CleanMate/Template/images/backgrounds/patterns/pattern_1.png	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/backgrounds/patterns/pattern_1.png	(from https://quanticalabs.com/CleanMate/Template/style/style.css)
18:13:46	628674/628674	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2010:46:48%20GMT	https://quanticalabs.com/CleanMate/Template/images/backgrounds/images/image_2.jpg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/backgrounds/images/image_2.jpg	(from https://quanticalabs.com/CleanMate/Template/style/style.css)
18:13:46	218811/218811	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2010:46:54%20GMT	https://quanticalabs.com/CleanMate/Template/images/backgrounds/images/image_4.jpg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/backgrounds/images/image_4.jpg	(from https://quanticalabs.com/CleanMate/Template/style/style.css)
18:13:46	407748/407748	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2010:46:52%20GMT	https://quanticalabs.com/CleanMate/Template/images/backgrounds/images/image_3.jpg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/backgrounds/images/image_3.jpg	(from https://quanticalabs.com/CleanMate/Template/style/style.css)
18:13:46	33096/33096	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:47:03%20GMT	https://quanticalabs.com/CleanMate/Template/images/backgrounds/patterns/pattern_2.png	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/backgrounds/patterns/pattern_2.png	(from https://quanticalabs.com/CleanMate/Template/style/style.css)
18:13:46	1203/1203	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:47:04%20GMT	https://quanticalabs.com/CleanMate/Template/images/backgrounds/patterns/pattern_3.png	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/backgrounds/patterns/pattern_3.png	(from https://quanticalabs.com/CleanMate/Template/style/style.css)
18:13:46	31739/31739	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:47:06%20GMT	https://quanticalabs.com/CleanMate/Template/images/backgrounds/patterns/pattern_4.png	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/backgrounds/patterns/pattern_4.png	(from https://quanticalabs.com/CleanMate/Template/style/style.css)
18:13:47	78824/78824	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:47:07%20GMT	https://quanticalabs.com/CleanMate/Template/images/backgrounds/patterns/pattern_5.png	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/backgrounds/patterns/pattern_5.png	(from https://quanticalabs.com/CleanMate/Template/style/style.css)
18:13:47	1002/1002	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:47:10%20GMT	https://quanticalabs.com/CleanMate/Template/images/backgrounds/patterns/pattern_7.png	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/backgrounds/patterns/pattern_7.png	(from https://quanticalabs.com/CleanMate/Template/style/style.css)
18:13:47	110825/110825	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:47:09%20GMT	https://quanticalabs.com/CleanMate/Template/images/backgrounds/patterns/pattern_6.png	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/backgrounds/patterns/pattern_6.png	(from https://quanticalabs.com/CleanMate/Template/style/style.css)
18:13:47	104145/104145	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:47:12%20GMT	https://quanticalabs.com/CleanMate/Template/images/backgrounds/patterns/pattern_8.png	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/backgrounds/patterns/pattern_8.png	(from https://quanticalabs.com/CleanMate/Template/style/style.css)
18:13:47	1206/1206	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:47:13%20GMT	https://quanticalabs.com/CleanMate/Template/images/backgrounds/patterns/pattern_9.png	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/backgrounds/patterns/pattern_9.png	(from https://quanticalabs.com/CleanMate/Template/style/style.css)
18:13:48	1407/1407	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:47:02%20GMT	https://quanticalabs.com/CleanMate/Template/images/backgrounds/patterns/pattern_10.png	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/backgrounds/patterns/pattern_10.png	(from https://quanticalabs.com/CleanMate/Template/style/style.css)
18:13:48	1537/1537	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:46:58%20GMT	https://quanticalabs.com/CleanMate/Template/images/backgrounds/images/overlay.png	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/backgrounds/images/overlay.png	(from https://quanticalabs.com/CleanMate/Template/style/style.css)
18:13:49	194152/194152	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2010:51:01%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/960x750/image_01.jpg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/960x750/image_01.jpg	(from https://quanticalabs.com/CleanMate/Template/style/style.css)
18:13:49	144717/144717	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Sep%202017%2013:13:42%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/960x750/image_03.jpg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/960x750/image_03.jpg	(from https://quanticalabs.com/CleanMate/Template/style/style.css)
18:13:49	94148/94148	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2010:50:23%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/640x480/image_02.jpg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/640x480/image_02.jpg	(from https://quanticalabs.com/CleanMate/Template/style/style.css)
18:13:49	399508/399508	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2010:51:04%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/960x750/image_02.jpg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/960x750/image_02.jpg	(from https://quanticalabs.com/CleanMate/Template/style/style.css)
18:13:49	73725/73725	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2010:50:09%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/480x480/image_02.jpg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/480x480/image_02.jpg	(from https://quanticalabs.com/CleanMate/Template/style/style.css)
18:13:49	73991/73991	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2010:50:11%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/480x480/image_03.jpg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/480x480/image_03.jpg	(from https://quanticalabs.com/CleanMate/Template/style/style.css)
18:13:50	344563/344563	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2010:48:43%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/1920x400/image_01.jpg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/1920x400/image_01.jpg	(from https://quanticalabs.com/CleanMate/Template/style/style.css)
18:13:50	177086/177086	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2010:48:50%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/1920x400/image_04.jpg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/1920x400/image_04.jpg	(from https://quanticalabs.com/CleanMate/Template/style/style.css)
18:13:50	314042/314042	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2010:48:45%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/1920x400/image_02.jpg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/1920x400/image_02.jpg	(from https://quanticalabs.com/CleanMate/Template/style/style.css)
18:13:51	218634/218634	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2010:48:53%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/1920x400/image_05.jpg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/1920x400/image_05.jpg	(from https://quanticalabs.com/CleanMate/Template/style/style.css)
18:13:51	271371/271371	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2010:48:48%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/1920x400/image_03.jpg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/1920x400/image_03.jpg	(from https://quanticalabs.com/CleanMate/Template/style/style.css)
18:13:51	378440/378440	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2010:48:29%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/1920x1200/image_01.jpg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/1920x1200/image_01.jpg	(from https://quanticalabs.com/CleanMate/Template/style/style.css)
18:13:51	423363/423363	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2010:48:31%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/1920x1200/image_02.jpg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/1920x1200/image_02.jpg	(from https://quanticalabs.com/CleanMate/Template/style/style.css)
18:13:51	14094/14094	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:50:49%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/90x90/users/image_01.png	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/90x90/users/image_01.png	(from https://quanticalabs.com/CleanMate/Template/style/style.css)
18:13:52	13446/13446	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:50:50%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/90x90/users/image_02.png	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/90x90/users/image_02.png	(from https://quanticalabs.com/CleanMate/Template/style/style.css)
18:13:52	487404/487404	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2010:48:34%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/1920x1200/image_03.jpg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/1920x1200/image_03.jpg	(from https://quanticalabs.com/CleanMate/Template/style/style.css)
18:13:52	11478/11478	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:50:52%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/90x90/users/image_03.png	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/90x90/users/image_03.png	(from https://quanticalabs.com/CleanMate/Template/style/style.css)
18:13:52	307585/307585	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2010:48:36%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/1920x1200/image_04.jpg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/1920x1200/image_04.jpg	(from https://quanticalabs.com/CleanMate/Template/style/style.css)
18:13:52	13932/13932	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:50:53%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/90x90/users/image_04.png	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/90x90/users/image_04.png	(from https://quanticalabs.com/CleanMate/Template/style/style.css)
18:13:52	14678/14678	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:50:54%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/90x90/users/image_05.png	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/90x90/users/image_05.png	(from https://quanticalabs.com/CleanMate/Template/style/style.css)
18:13:52	12086/12086	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:50:55%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/90x90/users/image_06.png	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/90x90/users/image_06.png	(from https://quanticalabs.com/CleanMate/Template/style/style.css)
18:13:53	13967/13967	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:50:56%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/90x90/users/image_07.png	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/90x90/users/image_07.png	(from https://quanticalabs.com/CleanMate/Template/style/style.css)
18:13:53	15209/15209	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:50:57%20GMT	https://quanticalabs.com/CleanMate/Template/images/samples/90x90/users/image_08.png	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/samples/90x90/users/image_08.png	(from https://quanticalabs.com/CleanMate/Template/style/style.css)
18:13:53	4723/4723	---M--	200	added ('OK')	image/gif	date:Wed,%2016%20Aug%202017%2010:46:36%20GMT	https://quanticalabs.com/CleanMate/Template/images/preloader.gif	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/preloader.gif	(from https://quanticalabs.com/CleanMate/Template/style/style.css)
18:13:53	1095/1095	---M--	200	added ('OK')	image/png	date:Wed,%2016%20Aug%202017%2010:46:26%20GMT	https://quanticalabs.com/CleanMate/Template/images/close.png	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/images/close.png	(from https://quanticalabs.com/CleanMate/Template/style/style.css)
18:13:54	42884/42884	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2016%20Aug%202017%2010:45:42%20GMT	https://quanticalabs.com/CleanMate/Template/fonts/features/fonts/features.eot	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/fonts/features/fonts/features.eot	(from https://quanticalabs.com/CleanMate/Template/fonts/features/style.css)
18:13:54	42704/42704	---M--	200	added ('OK')	font/ttf	date:Wed,%2016%20Aug%202017%2010:45:46%20GMT	https://quanticalabs.com/CleanMate/Template/fonts/features/fonts/features.ttf	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/fonts/features/fonts/features.ttf	(from https://quanticalabs.com/CleanMate/Template/fonts/features/style.css)
18:13:54	42780/42780	---M--	200	added ('OK')	font/woff	date:Wed,%2016%20Aug%202017%2010:45:48%20GMT	https://quanticalabs.com/CleanMate/Template/fonts/features/fonts/features.woff	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/fonts/features/fonts/features.woff	(from https://quanticalabs.com/CleanMate/Template/fonts/features/style.css)
18:13:54	174204/174204	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2016%20Aug%202017%2010:45:45%20GMT	https://quanticalabs.com/CleanMate/Template/fonts/features/fonts/features.svg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/fonts/features/fonts/features.svg	(from https://quanticalabs.com/CleanMate/Template/fonts/features/style.css)
18:13:55	4816/4816	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2016%20Aug%202017%2010:46:18%20GMT	https://quanticalabs.com/CleanMate/Template/fonts/template/fonts/template.eot	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/fonts/template/fonts/template.eot	(from https://quanticalabs.com/CleanMate/Template/fonts/template/style.css)
18:13:55	4636/4636	---M--	200	added ('OK')	font/ttf	date:Wed,%2016%20Aug%202017%2010:46:21%20GMT	https://quanticalabs.com/CleanMate/Template/fonts/template/fonts/template.ttf	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/fonts/template/fonts/template.ttf	(from https://quanticalabs.com/CleanMate/Template/fonts/template/style.css)
18:13:55	4712/4712	---M--	200	added ('OK')	font/woff	date:Wed,%2016%20Aug%202017%2010:46:22%20GMT	https://quanticalabs.com/CleanMate/Template/fonts/template/fonts/template.woff	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/fonts/template/fonts/template.woff	(from https://quanticalabs.com/CleanMate/Template/fonts/template/style.css)
18:13:55	12351/12351	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2016%20Aug%202017%2010:46:20%20GMT	https://quanticalabs.com/CleanMate/Template/fonts/template/fonts/template.svg	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/fonts/template/fonts/template.svg	(from https://quanticalabs.com/CleanMate/Template/fonts/template/style.css)
18:13:56	10096/10096	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2016%20Aug%202017%2010:46:01%20GMT	https://quanticalabs.com/CleanMate/Template/fonts/social/fonts/social.eot	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/fonts/social/fonts/social.eot	(from https://quanticalabs.com/CleanMate/Template/fonts/social/style.css)
18:13:56	9936/9936	---M--	200	added ('OK')	font/ttf	date:Wed,%2016%20Aug%202017%2010:46:04%20GMT	https://quanticalabs.com/CleanMate/Template/fonts/social/fonts/social.ttf	C:/My%20Web%20Sites/ssadw/quanticalabs.com/CleanMate/Template/fonts/social/fonts/social.ttf	(from https://quanticalabs.com/CleanMate/Template/fonts/social/style.css)
